E1,23/01/2016,Leeds,Bristol City,,,,,,,,,
E1,23/01/2016,Middlesbrough,Nottingham,,,,,,,,,
E1,23/01/2016,Preston,Brentford,,,,,,,,,
E1,23/01/2016,QPR,Wolves,,,,,,,,,
E1,23/01/2016,Reading,Sheffield Wed,,,,,,,,,
E2,23/01/2016,Barnsley,Rochdale,,,,,,,,,
E2,23/01/2016,Burton,Shrewsbury,,,,,,,,,
E2,23/01/2016,Chesterfield,Millwall,,,,,,,,,
E2,23/01/2016,Crewe,Wigan,,,,,,,,,
E2,23/01/2016,Fleetwood,Doncaster,,,,,,,,,
E2,23/01/2016,Gillingham FC,Peterborough,,,,,,,,,
E2,23/01/2016,Oldham,Bury,,,,,,,,,
E2,23/01/2016,Port Vale,Bradford,,,,,,,,,
E2,23/01/2016,Scunthorpe,Colchester,,,,,,,,,
E2,23/01/2016,Sheffield Utd,Swindon,,,,,,,,,
E2,23/01/2016,Southend,Coventry,,,,,,,,,
E2,23/01/2016,Walsall,Blackpool,,,,,,,,,
E3,23/01/2016,Bristol Rovers,Plymouth,,,,,,,,,
E3,23/01/2016,Cambridge Utd,Hartlepool,,,,,,,,,
E3,23/01/2016,Carlisle,York,,,,,,,,,
E3,23/01/2016,Exeter,Accrington,,,,,,,,,
E3,23/01/2016,Mansfield,Luton,,,,,,,,,
E3,23/01/2016,Newport,Dagenham & Red.,,,,,,,,,
E3,23/01/2016,Northampton,Morecambe,,,,,,,,,
E3,23/01/2016,Notts County,Wimbledon,,,,,,,,,
E3,23/01/2016,Portsmouth,Oxford Utd,,,,,,,,,
E3,23/01/2016,Stevenage,Barnet,,,,,,,,,
E3,23/01/2016,Wycombe,Leyton Orient,,,,,,,,,
E3,23/01/2016,Yeovil,Crawley Town,,,,,,,,,
SC0,23/01/2016,Aberdeen,Dundee FC,,,,,,,,,
SC0,23/01/2016,Celtic,St. Johnstone,,,,,,,,,
SC0,23/01/2016,Dundee Utd,Kilmarnock,,,,,,,,,
SC0,23/01/2016,Hamilton,Hearts,,,,,,,,,
SC0,23/01/2016,Inverness,Partick,,,,,,,,,
SC0,23/01/2016,Motherwell,Ross County,,,,,,,,,
E1,30/01/2016,Blackburn,Fulham,,,,,,,,,
E1,30/01/2016,Brentford,Leeds,,,,,,,,,
E1,30/01/2016,Bristol City,Birmingham,,,,,,,,,
E1,30/01/2016,Derby,Preston,,,,,,,,,
E1,30/01/2016,Huddersfield,Cardiff,,,,,,,,,
E1,30/01/2016,Hull,Brighton,,,,,,,,,
E1,30/01/2016,Ipswich,Reading,,,,,,,,,
E1,30/01/2016,Milton Keynes,Middlesbrough,,,,,,,,,
E1,30/01/2016,Nottingham,QPR,,,,,,,,,
E1,30/01/2016,Rotherham,Charlton,,,,,,,,,
E1,30/01/2016,Sheffield Wed,Burnley,,,,,,,,,
E1,30/01/2016,Wolves,Bolton,,,,,,,,,
E2,30/01/2016,Blackpool,Gillingham FC,,,,,,,,,
E2,30/01/2016,Bradford,Fleetwood,,,,,,,,,
E2,30/01/2016,Bury,Sheffield Utd,,,,,,,,,
E2,30/01/2016,Colchester,Chesterfield,,,,,,,,,
E2,30/01/2016,Coventry,Scunthorpe,,,,,,,,,
E2,30/01/2016,Doncaster,Walsall,,,,,,,,,
E2,30/01/2016,Millwall,Crewe,,,,,,,,,
E2,30/01/2016,Peterborough,Oldham,,,,,,,,,
E2,30/01/2016,Rochdale,Burton,,,,,,,,,
E2,30/01/2016,Shrewsbury,Southend,,,,,,,,,
E2,30/01/2016,Swindon,Barnsley,,,,,,,,,
E2,30/01/2016,Wigan,Port Vale,,,,,,,,,
E3,30/01/2016,Accrington,Bristol Rovers,,,,,,,,,
E3,30/01/2016,Barnet,Portsmouth,,,,,,,,,
E3,30/01/2016,Crawley Town,Mansfield,,,,,,,,,
E3,30/01/2016,Dagenham & Red.,Carlisle,,,,,,,,,
E3,30/01/2016,Hartlepool,Exeter,,,,,,,,,
E3,30/01/2016,Leyton Orient,Cambridge Utd,,,,,,,,,
E3,30/01/2016,Luton,Notts County,,,,,,,,,
E3,30/01/2016,Morecambe,Newport,,,,,,,,,
E3,30/01/2016,Oxford Utd,Northampton,,,,,,,,,
E3,30/01/2016,Plymouth,Wycombe,,,,,,,,,
E3,30/01/2016,Wimbledon,Yeovil,,,,,,,,,
E3,30/01/2016,York,Stevenage,,,,,,,,,
SC0,30/01/2016,Aberdeen,Celtic,,,,,,,,,
SC0,30/01/2016,Dundee FC,Motherwell,,,,,,,,,
SC0,30/01/2016,Kilmarnock,Hamilton,,,,,,,,,
SC0,30/01/2016,Partick,Dundee Utd,,,,,,,,,
SC0,30/01/2016,Ross County,Hearts,,,,,,,,,
SC0,30/01/2016,St. Johnstone,Inverness,,,,,,,,,
E0,02/02/2016,Arsenal,Southampton,,,,,,,,,
E0,02/02/2016,Leicester,Liverpool,,,,,,,,,
E0,02/02/2016,Norwich,Tottenham,,,,,,,,,
E0,02/02/2016,Sunderland,Manchester City,,,,,,,,,
E0,02/02/2016,Watford,Chelsea,,,,,,,,,
E0,02/02/2016,West Ham,Aston Villa,,,,,,,,,
E0,02/02/2016,Crystal Palace,Bournemouth,,,,,,,,,
E0,02/02/2016,Manchester Utd,Stoke,,,,,,,,,
E0,02/02/2016,West Brom,Swansea,,,,,,,,,
E0,03/02/2016,Everton,Newcastle,,,,,,,,,
E0,06/02/2016,Aston Villa,Norwich,,,,,,,,,
E0,06/02/2016,Bournemouth,Arsenal,,,,,,,,,
E0,06/02/2016,Chelsea,Manchester Utd,,,,,,,,,
E0,06/02/2016,Liverpool,Sunderland,,,,,,,,,
E0,06/02/2016,Manchester City,Leicester,,,,,,,,,
E0,06/02/2016,Newcastle,West Brom,,,,,,,,,
E0,06/02/2016,Southampton,West Ham,,,,,,,,,
E0,06/02/2016,Stoke,Everton,,,,,,,,,
E0,06/02/2016,Swansea,Crystal Palace,,,,,,,,,
E0,06/02/2016,Tottenham,Watford,,,,,,,,,
E1,06/02/2016,Birmingham,Sheffield Wed,,,,,,,,,
E1,06/02/2016,Bolton,Rotherham,,,,,,,,,
E1,06/02/2016,Brighton,Brentford,,,,,,,,,
E1,06/02/2016,Burnley,Hull,,,,,,,,,
E1,06/02/2016,Cardiff,Milton Keynes,,,,,,,,,
E1,06/02/2016,Charlton,Bristol City,,,,,,,,,
E1,06/02/2016,Fulham,Derby,,,,,,,,,
E1,06/02/2016,Leeds,Nottingham,,,,,,,,,
E1,06/02/2016,Middlesbrough,Blackburn,,,,,,,,,
E1,06/02/2016,Preston,Huddersfield,,,,,,,,,
E1,06/02/2016,QPR,Ipswich,,,,,,,,,
E1,06/02/2016,Reading,Wolves,,,,,,,,,
E2,06/02/2016,Barnsley,Bury,,,,,,,,,
E2,06/02/2016,Burton,Bradford,,,,,,,,,
E2,06/02/2016,Chesterfield,Peterborough,,,,,,,,,
E2,06/02/2016,Crewe,Rochdale,,,,,,,,,
E2,06/02/2016,Fleetwood,Shrewsbury,,,,,,,,,
E2,06/02/2016,Gillingham FC,Swindon,,,,,,,,,
E2,06/02/2016,Oldham,Blackpool,,,,,,,,,
E2,06/02/2016,Port Vale,Coventry,,,,,,,,,
E2,06/02/2016,Scunthorpe,Doncaster,,,,,,,,,
E2,06/02/2016,Sheffield Utd,Wigan,,,,,,,,,
E2,06/02/2016,Southend,Colchester,,,,,,,,,
E2,06/02/2016,Walsall,Millwall,,,,,,,,,
E3,06/02/2016,Bristol Rovers,Wimbledon,,,,,,,,,
E3,06/02/2016,Cambridge Utd,Dagenham & Red.,,,,,,,,,
E3,06/02/2016,Carlisle,Accrington,,,,,,,,,
E3,06/02/2016,Exeter,Oxford Utd,,,,,,,,,
E3,06/02/2016,Mansfield,Morecambe,,,,,,,,,
E3,06/02/2016,Newport,Barnet,,,,,,,,,
E3,06/02/2016,Northampton,York,,,,,,,,,
E3,06/02/2016,Notts County,Hartlepool,,,,,,,,,
E3,06/02/2016,Portsmouth,Leyton Orient,,,,,,,,,
E3,06/02/2016,Stevenage,Crawley Town,,,,,,,,,
E3,06/02/2016,Wycombe,Luton,,,,,,,,,
E3,06/02/2016,Yeovil,Plymouth,,,,,,,,,
E2,12/02/2016,Burton,Chesterfield,,,,,,,,,
E0,13/02/2016,Arsenal,Leicester,,,,,,,,,
E0,13/02/2016,Aston Villa,Liverpool,,,,,,,,,
E0,13/02/2016,Bournemouth,Stoke,,,,,,,,,
E0,13/02/2016,Chelsea,Newcastle,,,,,,,,,
E0,13/02/2016,Crystal Palace,Watford,,,,,,,,,
E0,13/02/2016,Everton,West Brom,,,,,,,,,
E0,13/02/2016,Manchester City,Tottenham,,,,,,,,,
E0,13/02/2016,Norwich,West Ham,,,,,,,,,
E0,13/02/2016,Sunderland,Manchester Utd,,,,,,,,,
E0,13/02/2016,Swansea,Southampton,,,,,,,,,
E1,13/02/2016,Blackburn,Hull,,,,,,,,,
E1,13/02/2016,Brighton,Bolton,,,,,,,,,
E1,13/02/2016,Bristol City,Ipswich,,,,,,,,,
E1,13/02/2016,Charlton,Cardiff,,,,,,,,,
E1,13/02/2016,Derby,Milton Keynes,,,,,,,,,
E1,13/02/2016,Leeds,Middlesbrough,,,,,,,,,
E1,13/02/2016,Nottingham,Huddersfield,,,,,,,,,
E1,13/02/2016,QPR,Fulham,,,,,,,,,
E1,13/02/2016,Reading,Burnley,,,,,,,,,
E1,13/02/2016,Rotherham,Birmingham,,,,,,,,,
E1,13/02/2016,Sheffield Wed,Brentford,,,,,,,,,
E1,13/02/2016,Wolves,Preston,,,,,,,,,
E2,13/02/2016,Blackpool,Shrewsbury,,,,,,,,,
E2,13/02/2016,Colchester,Swindon,,,,,,,,,
E2,13/02/2016,Coventry,Bury,,,,,,,,,
E2,13/02/2016,Crewe,Walsall,,,,,,,,,
E2,13/02/2016,Doncaster,Sheffield Utd,,,,,,,,,
E2,13/02/2016,Gillingham FC,Barnsley,,,,,,,,,
E2,13/02/2016,Peterborough,Bradford,,,,,,,,,
E2,13/02/2016,Port Vale,Fleetwood,,,,,,,,,
E2,13/02/2016,Rochdale,Millwall,,,,,,,,,
E2,13/02/2016,Scunthorpe,Southend,,,,,,,,,
E2,13/02/2016,Wigan,Oldham,,,,,,,,,
E3,13/02/2016,Accrington,Crawley Town,,,,,,,,,
E3,13/02/2016,Dagenham & Red.,Barnet,,,,,,,,,
E3,13/02/2016,Hartlepool,Yeovil,,,,,,,,,
E3,13/02/2016,Leyton Orient,Northampton,,,,,,,,,
E3,13/02/2016,Morecambe,Oxford Utd,,,,,,,,,
E3,13/02/2016,Newport,Carlisle,,,,,,,,,
